Width: 640
Height: 480
Fx: 390.8465270996094
Fy: 390.8465270996094
Cx: 323.46539306640625
Cy: 241.993408203125
Distortion Model: distortion.brown_conrady
Distortion Coefficients: [0.0, 0.0, 0.0, 0.0, 0.0]
Current mac address: 3c:6d:66:0d:5a:10
Current hardware id: 1422924317360
Extracting model data and initializing session...
Model extraction time: 5.303623 seconds
Prepare onnx session initialization, takes a while...
Model data and session initialized time: 6.738788 seconds
Inference time: 0.082436 seconds
Inference time: 0.097659 seconds
Inference time: 0.107449 seconds
Inference time: 0.207760 seconds
Inference time: 0.104388 seconds
Inference time: 0.094964 seconds
Inference time: 0.183117 seconds
Inference time: 0.102273 seconds
Inference time: 0.084572 seconds
Inference time: 0.154399 seconds
Inference time: 0.114243 seconds
Inference time: 0.084438 seconds
Inference time: 0.093727 seconds
Inference time: 0.178876 seconds
Inference time: 0.090512 seconds
Inference time: 0.083049 seconds
Inference time: 0.194478 seconds
Inference time: 0.097485 seconds
Inference time: 0.086925 seconds
Inference time: 0.150142 seconds
Inference time: 0.130739 seconds
Inference time: 0.085543 seconds
Inference time: 0.111748 seconds
Inference time: 0.157652 seconds
Inference time: 0.087963 seconds
Inference time: 0.083598 seconds
Inference time: 0.188925 seconds
Inference time: 0.099674 seconds
Inference time: 0.084472 seconds
Inference time: 0.202082 seconds
Inference time: 0.105164 seconds
Inference time: 0.087487 seconds
Inference time: 0.154041 seconds
Inference time: 0.119402 seconds
Inference time: 0.084866 seconds
Inference time: 0.093810 seconds
Inference time: 0.168588 seconds
Inference time: 0.104453 seconds
Inference time: 0.087136 seconds
Inference time: 0.185258 seconds
Inference time: 0.102212 seconds
Inference time: 0.086833 seconds
Inference time: 0.195334 seconds
Inference time: 0.101961 seconds
Inference time: 0.087578 seconds
Inference time: 0.180489 seconds
Inference time: 0.104969 seconds
Inference time: 0.085922 seconds
Inference time: 0.139989 seconds
Inference time: 0.141440 seconds
Inference time: 0.090294 seconds
Inference time: 0.108770 seconds
Inference time: 0.176463 seconds
Inference time: 0.086780 seconds
Inference time: 0.087716 seconds
Inference time: 0.179811 seconds
Inference time: 0.102536 seconds
Inference time: 0.087869 seconds
Inference time: 0.194328 seconds
Inference time: 0.100218 seconds
Inference time: 0.093696 seconds
Inference time: 0.153897 seconds
Inference time: 0.123384 seconds
Inference time: 0.089054 seconds
Inference time: 0.134716 seconds
Inference time: 0.147748 seconds
Inference time: 0.086767 seconds
Inference time: 0.103232 seconds
Inference time: 0.170794 seconds
Inference time: 0.090449 seconds
Inference time: 0.084423 seconds
Inference time: 0.194343 seconds
Inference time: 0.097572 seconds
Inference time: 0.088721 seconds
Inference time: 0.153352 seconds
Inference time: 0.116912 seconds
Inference time: 0.092040 seconds
Inference time: 0.130560 seconds
Inference time: 0.150492 seconds
Inference time: 0.083143 seconds
Inference time: 0.087900 seconds
Inference time: 0.182137 seconds
Inference time: 0.091115 seconds
Inference time: 0.083671 seconds
Inference time: 0.183905 seconds
Inference time: 0.101418 seconds
Inference time: 0.085075 seconds
Inference time: 0.158651 seconds
Inference time: 0.121019 seconds
Inference time: 0.085695 seconds
Inference time: 0.124287 seconds
Inference time: 0.156593 seconds
Inference time: 0.092512 seconds
Inference time: 0.094894 seconds
Inference time: 0.169115 seconds
Inference time: 0.087194 seconds
Inference time: 0.083343 seconds
Inference time: 0.178684 seconds
Inference time: 0.102270 seconds
Inference time: 0.085536 seconds
Inference time: 0.150108 seconds
Inference time: 0.131050 seconds
Inference time: 0.088492 seconds
Inference time: 0.140802 seconds
Inference time: 0.142234 seconds
Inference time: 0.087324 seconds
Inference time: 0.111794 seconds
Inference time: 0.166825 seconds
Inference time: 0.086484 seconds
Inference time: 0.089655 seconds
Inference time: 0.187367 seconds
Inference time: 0.099601 seconds
Inference time: 0.087720 seconds
Inference time: 0.165776 seconds
Inference time: 0.110976 seconds
Inference time: 0.083422 seconds
Inference time: 0.131792 seconds
Inference time: 0.158425 seconds
Inference time: 0.090352 seconds
Inference time: 0.094866 seconds
Inference time: 0.174515 seconds
Inference time: 0.088146 seconds
Inference time: 0.088594 seconds
Inference time: 0.190566 seconds
Inference time: 0.107484 seconds
Inference time: 0.088363 seconds
Inference time: 0.189744 seconds
Inference time: 0.096292 seconds
Inference time: 0.084744 seconds
Inference time: 0.194663 seconds
Inference time: 0.099228 seconds
Inference time: 0.088597 seconds
Inference time: 0.189688 seconds
Inference time: 0.099898 seconds
Inference time: 0.083980 seconds
Inference time: 0.171434 seconds
Inference time: 0.108336 seconds
Inference time: 0.086589 seconds
Inference time: 0.140139 seconds
Inference time: 0.142853 seconds
Inference time: 0.094664 seconds
Inference time: 0.132390 seconds
Inference time: 0.155223 seconds
Inference time: 0.089207 seconds
Inference time: 0.095539 seconds
Inference time: 0.172741 seconds
Inference time: 0.087132 seconds
Inference time: 0.082505 seconds
Inference time: 0.199801 seconds
Inference time: 0.108095 seconds
Inference time: 0.085259 seconds
Inference time: 0.162390 seconds
Inference time: 0.116306 seconds
Inference time: 0.083218 seconds
Inference time: 0.122434 seconds
Inference time: 0.152471 seconds
Inference time: 0.092995 seconds
Inference time: 0.083555 seconds
Inference time: 0.189065 seconds
Inference time: 0.092650 seconds
Inference time: 0.086406 seconds
Inference time: 0.198800 seconds
Inference time: 0.101677 seconds
Inference time: 0.084450 seconds
Inference time: 0.164502 seconds
Inference time: 0.123718 seconds
Inference time: 0.083552 seconds
Inference time: 0.136281 seconds
Inference time: 0.144852 seconds
Inference time: 0.088152 seconds
Inference time: 0.106100 seconds
Inference time: 0.168993 seconds
Inference time: 0.095554 seconds
Inference time: 0.089701 seconds
Inference time: 0.186006 seconds
Inference time: 0.096150 seconds
Inference time: 0.084670 seconds
Inference time: 0.191003 seconds
Inference time: 0.103349 seconds
Inference time: 0.086591 seconds
Inference time: 0.196161 seconds
Inference time: 0.102457 seconds
Inference time: 0.087543 seconds
Inference time: 0.180258 seconds
Inference time: 0.107350 seconds
Inference time: 0.087720 seconds
Inference time: 0.160204 seconds
Inference time: 0.118206 seconds
Inference time: 0.089133 seconds
Inference time: 0.131093 seconds
Inference time: 0.148464 seconds
Inference time: 0.085029 seconds
Inference time: 0.095030 seconds
Inference time: 0.171016 seconds
Inference time: 0.089028 seconds
Inference time: 0.083824 seconds
Inference time: 0.197424 seconds
Inference time: 0.102512 seconds
Inference time: 0.086406 seconds
Inference time: 0.140668 seconds
Inference time: 0.141508 seconds
Inference time: 0.089095 seconds
Inference time: 0.124303 seconds
Inference time: 0.157955 seconds
Inference time: 0.086419 seconds
Inference time: 0.084724 seconds
Inference time: 0.187569 seconds
Inference time: 0.092464 seconds
Inference time: 0.083354 seconds
Inference time: 0.141668 seconds
Inference time: 0.140647 seconds
Inference time: 0.084828 seconds
Inference time: 0.129507 seconds
Inference time: 0.149533 seconds
